TITLE = "Data at t= 0.0015 sec" 
VARIABLES = X Y P T rho vx vy 
N = 1200
1.81083	0.075	128118	319.35	1.39785	1003.94	-46.7063
1.87917	0.075	129241	320.249	1.40615	1004.39	-48.6376
1.9475	0.075	130172	320.991	1.413	1004.83	-50.2141
2.01583	0.075	130928	321.592	1.41855	1005.23	-51.4768
2.08417	0.075	131528	322.068	1.42295	1005.58	-52.4696
2.1525	0.075	131996	322.439	1.42637	1005.88	-53.2359
2.22083	0.075	132353	322.721	1.42898	1006.12	-53.8167
2.28917	0.075	132620	322.932	1.43092	1006.32	-54.2488
2.3575	0.075	132816	323.087	1.43235	1006.47	-54.5644
2.42583	0.075	132957	323.198	1.43338	1006.58	-54.7907
2.49417	0.075	133056	323.277	1.4341	1006.66	-54.9499
2.5625	0.075	133125	323.331	1.4346	1006.72	-55.0598
2.63083	0.075	133172	323.368	1.43494	1006.76	-55.1343
2.69917	0.075	133203	323.393	1.43516	1006.79	-55.1839
2.7675	0.075	133223	323.409	1.43531	1006.81	-55.2162
2.83583	0.075	133236	323.419	1.43541	1006.83	-55.237
2.90417	0.075	133244	323.425	1.43546	1006.83	-55.25
2.9725	0.075	133249	323.429	1.4355	1006.84	-55.2581
3.04083	0.075	133252	323.432	1.43552	1006.84	-55.2629
3.10917	0.075	133254	323.433	1.43554	1006.84	-55.2659
3.1775	0.075	133255	323.434	1.43554	1006.84	-55.2676
3.24583	0.075	133256	323.435	1.43555	1006.85	-55.2685
3.31417	0.075	133256	323.435	1.43555	1006.85	-55.2691
3.3825	0.075	133256	323.435	1.43555	1006.85	-55.2694
3.45083	0.075	133257	323.435	1.43555	1006.85	-55.2696
3.51917	0.075	133257	323.435	1.43555	1006.85	-55.2697
3.5875	0.075	133257	323.435	1.43555	1006.85	-55.2697
3.65583	0.075	133257	323.435	1.43555	1006.85	-55.2697
3.72417	0.075	133257	323.435	1.43555	1006.85	-55.2697
3.7925	0.075	133257	323.435	1.43555	1006.85	-55.2698
3.86083	0.075	133257	323.435	1.43555	1006.85	-55.2698
3.92917	0.075	133257	323.435	1.43555	1006.85	-55.2698
3.9975	0.075	133257	323.435	1.43555	1006.85	-55.2698
4.06583	0.075	133242	323.424	1.43544	1006.85	-55.2479
0.0341667	0.125	105085	300	1.2205	1006.85	0
0.1025	0.125	105085	300	1.2205	1006.85	-2.27771e-05
0.170833	0.125	105085	300	1.2205	1006.85	-0.000265851
0.239167	0.125	105086	300.001	1.22051	1006.85	-0.00164797
0.3075	0.125	105088	300.002	1.22052	1006.84	-0.00720724
0.375833	0.125	105095	300.008	1.22058	1006.84	-0.0249298
0.444167	0.125	105114	300.024	1.22073	1006.82	-0.0725032
0.5125	0.125	105158	300.062	1.22109	1006.78	-0.184068
0.580833	0.125	105250	300.141	1.22184	1006.71	-0.418224
0.649167	0.125	105427	300.293	1.22328	1006.57	-0.865366
0.7175	0.125	105739	300.56	1.22581	1006.33	-1.65112
0.785833	0.125	106248	300.996	1.22993	1005.97	-2.9317
0.854167	0.125	107026	301.664	1.23619	1005.45	-4.87742
0.9225	0.125	108141	302.621	1.24511	1004.77	-7.64327
0.990833	0.125	109644	303.911	1.25706	1003.94	-11.331
1.05917	0.125	111558	305.548	1.27215	1003	-15.9541
1.1275	0.125	113864	307.51	1.29016	1002.03	-21.4189
1.19583	0.125	116503	309.736	1.31058	1001.11	-27.5323
1.26417	0.125	119382	312.137	1.33264	1000.34	-34.0345
1.3325	0.125	122388	314.61	1.35545	999.796	-40.6439
1.40083	0.125	125407	317.058	1.37817	999.515	-47.0999
1.46917	0.125	128336	319.397	1.40002	999.509	-53.1918
